TAXPAYER_ID,ENTITY_NAME,MAILING_ADDRESS,CITY,STATE,ZIP_CODE,RTB_STATUS,STATE_OF_FORMATION,EffRegDateSOS,SOS_FILE_NO,REGISTERED_AGENT_NAME,REGISTERED_OFFICE_ADDRESS,REG_CITY,REG_ST,REG_ZIP
32068063521,"THE VARGAS LAW FIRM, PLLC",110 BROADWAY ST STE 190,SAN ANTONIO,TX,78205-2068,ACTIVE,TX,8/13/18,0803090838,CRYSTAL VARGAS,8546 BROADWAY ST. STE#239,SAN ANTONIO,TX,78253
32068102519,"SILK PURSE PROPERTIES-ROANOKE, LLC",130 E TRAVIS ST STE 350,SAN ANTONIO,TX,78205-1784,ACTIVE,TX,8/16/18,0803094484,SCOTT A. FAIRMOND,"130 E. TRAVIS STREET, SUITE 350",SAN ANTONIO,TX,78205
32068102808,"SILK PURSE PROPERTIES-LYNCHBURG, LLC",130 E TRAVIS ST STE 350,SAN ANTONIO,TX,78205-1784,ACTIVE,TX,8/16/18,0803094448,SCOTT A. FARRIMOND,"130 E. TRAVIS STREET, SUITE 350",SAN ANTONIO,TX,78205
32068129843,NEARSHORE LNG SOLUTIONS LLC,300 CONVENT ST STE 1330,SAN ANTONIO,TX,78205-1357,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803097070,DHP DEVELOPMENT LLC,"300 CONVENT ST., STE. 1330",SAN ANTONIO,TX,78205
32068137952,"BSKOOT, LLC",923 S ALAMO ST STE 2,SAN ANTONIO,TX,78205-3442,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803096003,BENJAMIN TROTTER,"923 S. ALAMO, SUITE 2",SAN ANTONIO,TX,78205
32068139495,"RHINACON, LLC",310 S SAINT MARYS ST STE 2100,SAN ANTONIO,TX,78205-3141,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803095750,SHUMWAY VAN,310 S. SAINT MARY'S ST. SUITE 2100,SAN ANTONIO,TX,78205
32068145724,"PROJECT MANAGEMENT, LLC",112 E PECAN ST STE 1450,SAN ANTONIO,TX,78205-1568,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803098799,CHARLES J. MULLER IV,"112 E. PECAN ST., STE. 1450",SAN ANTONIO,TX,78205
32068145831,TROTTER AND CRONE PLLC,923 S ALAMO ST STE 2,SAN ANTONIO,TX,78205-3442,ACTIVE,TX,8/22/18,0803098781,THE LAW OFFICE OF BRYAN CRONE PLLC,"923 S. ALAMO STREET, SUITE 2",SAN ANTONIO,TX,78205
32068176844,IMPERFECT MINISTRIES,300 CONVENT ST STE 1330,SAN ANTONIO,TX,78205-1357,FORFEITED,TX,8/20/18,0803101046,THE LAW OFFICE OF EDGARDO R. BAEZ JR,"300 CONVENT STREET, SUITE 1330",SAN ANTONIO,TX,78205
32068193351,"CRYPTOSOPHIC, LLC",202 E HOUSTON ST APT 703,SAN ANTONIO,TX,78205-1846,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803101884,JUAN VASQUEZ III,202 E. HOUSTON ST. 703,SAN ANTONIO,TX,78205
32068213910,"IPSO MANAGEMENT, L.L.C.",110 BROADWAY ST STE 510,SAN ANTONIO,TX,78205-1906,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803105132,"ALMAZAN & QUINTANILLA, P.L.L.C.","110 BROADWAY, SUITE 510",SAN ANTONIO,TX,78205
32068220378,"HORNET CREEK RANCH, LC",315 E COMMERCE ST STE 203,SAN ANTONIO,TX,78205-2944,ACTIVE,TX,8/28/18,0803104403,BRYAN S. HIXON,"315 E. COMMERCE, SUITE 203",SAN ANTONIO,TX,78205
32068232035,"ALL OUT OF BUBBLEGUM, LP",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,8/29/18,0803105778,"ALL OUT OF BUBBLEGUM, LP","112 EAST PECAN ST, STE. 175",SAN ANTONIO,TX,78205
32068246290,"LOMI GROUP, LLC",203 S SAINT MARYS ST,SAN ANTONIO,TX,78205-2714,FORFEITED,TX,8/31/18,0803106730,CORPORATION SERVICE COMPANY D/B/A CSC-LAWYERS INCO,211 E. 7TH STREET SUITE 620,AUSTIN,TX,78701
32068248643,"ACI TEXAS, LLC",300 CONVENT ST STE 1080,SAN ANTONIO,TX,78205-3738,ACTIVE,TX,8/30/18,0803106388,ROBERT LOYE MCRAE,300 CONVENT SUITE 1080,SAN ANTONIO,TX,78205
32068249344,"ECHO ENTREPRENEURSHIP MANAGEMENT, LLC",300 CONVENT ST STE 1080,SAN ANTONIO,TX,78205-3738,ACTIVE,TX,8/30/18,0803106264,ROBERT LOYE MCRAE,300 CONVENT SUITE 1080,SAN ANTONIO,TX,78205
32068263485,"POWER HOUSE ENTERTAINMENT, LLC",1004 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3413,ACTIVE,TX,5/10/20,0803107387,MATT STOLHANDSKE,1004 S. ST. MARY'S,SAN ANTONIO,TX,78205
32068283186,"APARTMENT TRACKERS, LLC",110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803110184,NOE S GONZALEZ,110 E. HOUSTON STREET 7TH FLOOR,SAN ANTONIO,TX,78205
32068294381,"IGX DYNAMO HOLDINGS, LP",203 S SAINT MARYS ST,SAN ANTONIO,TX,78205-2714,ACTIVE,TX,9/6/18,0803111987,RON W. MILLS,6592 GUADA COMA DRIVE,SCHERTZ,TX,78154
32068294464,"IGX DYNAMO BRUSHY CREEK GP, LLC",203 S SAINT MARYS ST,SAN ANTONIO,TX,78205-2714,ACTIVE,TX,9/6/18,0803111963,RON W. MILLS,6592 GUADA COMA DRIVE,SCHERTZ,TX,78154
32068318438,"SUNBOLT REALTY, LLC",411 S PRESA ST,SAN ANTONIO,TX,78205-3426,ACTIVE,TX,9/7/18,0803112802,SARA A. HERRMANN,411 S. PRESA,SAN ANTONIO,TX,78205
32068319089,"ANCHOR SPACE, LLC",414 NAVARRO ST STE 810,SAN ANTONIO,TX,78205-2577,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803112729,JULIE ANN JARZOMBEK,414 NAVARRO STE. 810,SAN ANTONIO,TX,78205
32068359408,"SUNNA DEPOT, L.L.C.",110 BROADWAY ST STE 510,SAN ANTONIO,TX,78205-1906,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803116745,"ALMAZAN & QUINTANILLA, P.L.L.C.","110 BROADWAY, SUITE 510",SAN ANTONIO,TX,78205
32068359465,"DTR CAPITAL, L.L.C.",110 BROADWAY ST STE 510,SAN ANTONIO,TX,78205-1906,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803116738,"ALMAZAN & QUINTANILLA, P.L.L.C.","110 BROADWAY, SUITE 510",SAN ANTONIO,TX,78205
32068359549,"TOP ENERGY USA, L.L.C.",110 BROADWAY ST STE 510,SAN ANTONIO,TX,78205-1906,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803116730,"ALMAZAN & QUINTANILLA, P.L.L.C.","110 BROADWAY, SUITE 510",SAN ANTONIO,TX,78205
32068362105,WL STARCREST LLC,711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,DE,9/12/18,0803116448,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32068396053,SAN ANTONIO CHAMBER ASSOCIATION HEALTH PLAN,602 E COMMERCE ST,SAN ANTONIO,TX,78205-2620,ACTIVE,TX,9/17/18,0803120226,RICHARD PEREZ,602 E. COMMERCE STREET,SAN ANTONIO,TX,78205
32068402455,"A.M. LEONARD, INC.",111 SOLEDAD ST STE 1100,SAN ANTONIO,TX,78205-2222,FORFEITED,OH,,,CITY OF SAN ANTONIO,"111 SOLEDAD, STE 1100",SAN ANTONIO,TX,78205
32068408072,"CITY RISE VENTURES, LLC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,9/18/18,0803121156,GRAHAM WESTON,"112 E. PECAN STREET, SUITE 175",SAN ANTONIO,TX,78205
32068413957,RENEGADE RESERVE 4 LLC,405 S PRESA ST,SAN ANTONIO,TX,78205-3426,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803120322,ANGEL TOMASINO,405 S PRESA ST,SAN ANTONIO,TX,78205
32068413981,MIDCO.R3 LLC,405 S PRESA ST,SAN ANTONIO,TX,78205-3426,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803120318,ANGEL TOMASINO,405 S PRESA ST,SAN ANTONIO,TX,78205
32068414039,MIDCO.R2 LLC,405 S PRESA ST,SAN ANTONIO,TX,78205-3426,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803120313,ANGEL TOMASINO,405 S PRESA ST,SAN ANTONIO,TX,78205
32068441818,"ALAMO STRATEGIC MANUFACTURING, INC.",700 N SAINT MARYS ST STE 1400,SAN ANTONIO,TX,78205-3535,ACTIVE,TX,9/20/18,0803123102,SOSA RENE,"700 N ST MARYS ST, SUITE 1400",SAN ANTONIO,TX,78205
32068447328,"URBAN CITY BARBER COMPANY, LLC",849 E COMMERCE ST STE 748,SAN ANTONIO,TX,78205-4012,ACTIVE,TX,9/21/18,0803123844,JUAN GONZALEZ,849 E. COMMERCE #748,SAN ANTONIO,TX,78205
32068452153,"DM INVESTIGATIONS, LLC",610 E MARKET ST UNIT 3217,SAN ANTONIO,TX,78205-2740,ACTIVE,TX,9/21/18,0803125089,DAVID MARTINEZ JR,610 E. MARKET STREET,SAN ANTONIO,TX,78205
32068477929,"THE CATHEDRAL OF OUR LADY OF WALSINGHAM, A NONPROF",711 NAVARRO ST STE 740,SAN ANTONIO,TX,78205-1884,ACTIVE,TX,9/25/18,0803127049,R. MICHAEL CASSEB,"711 NAVARRO STREET, SUITE 740",SAN ANTONIO,TX,78205
32068479057,WEST WARRIOR KIDS FOUNDATION,300 CONVENT ST STE 2100,SAN ANTONIO,TX,78205-3720,ACTIVE,TX,9/25/18,0803126918,LAUREN FERRERO,300 CONVENT ST. STE. 2100,SAN ANTONIO,TX,78205
32068480329,"HEAD TO HEELS MEDICAL SUPPLY, LLC",600 NAVARRO ST STE 500,SAN ANTONIO,TX,78205-1860,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803126777,WADE SHELTON,600 NAVARRO SUITE 500,SAN ANTONIO,TX,78205
32068491433,BEXAR PAWS & CLAWS ANIMAL RESCUE,118 BROADWAY ST STE 517,SAN ANTONIO,TX,78205-2076,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803128754,MARY ELIZABETH OCHOA,"118 BROADWAY, STE 517",SAN ANTONIO,TX,78205
32068491599,"DC NW PROPERTIES, LLC",711 NAVARRO ST STE 740,SAN ANTONIO,TX,78205-1884,ACTIVE,TX,9/19/18,0803128633,R. MICHAEL CASSEB,"711 NAVARRO STREET, SUITE 740",SAN ANTONIO,TX,78205
32068491953,"ARTIST'S SPHERE, INC.",310 S SAINT MARYS ST STE 2100,SAN ANTONIO,TX,78205-3141,ACTIVE,TX,9/19/18,0803128489,SHUMWAY VAN,"310 SOUTH SAINT MARY'S STREET, SUITE 2100",SAN ANTONIO,TX,78205
32068492696,"MOC-GP, LLC",100 W HOUSTON ST STE 1500,SAN ANTONIO,TX,78205-1424,ACTIVE,TX,9/30/18,0803128394,ELIZABETH J. CANTRELL,100 WEST HOUSTON STREET STE 1500,SAN ANTONIO,TX,78205
32068492779,"TEP EXEMPTION, LLC",100 W HOUSTON ST STE 1500,SAN ANTONIO,TX,78205-1424,ACTIVE,TX,9/30/18,0803128385,ELIZABETH J. CANTRELL,100 WEST HOUSTON STREET STE 1500,SAN ANTONIO,TX,78205
32068492829,"TEP MARITAL, LLC",100 W HOUSTON ST STE 1500,SAN ANTONIO,TX,78205-1424,ACTIVE,TX,9/30/18,0803128380,ELIZABETH J. CANTRELL,100 WEST HOUSTON STREET STE 1500,SAN ANTONIO,TX,78205
32068502346,TRAVIS PARK UNITED METHODIST CHURCH,230 E TRAVIS ST,SAN ANTONIO,TX,78205-1781,ACTIVE,TX,,,,,,,
32068508426,SOUTHWEST WELLNESS GROUP LIMITED COMPANY,310 S SAINT MARYS ST STE 2100,SAN ANTONIO,TX,78205-3141,ACTIVE,TX,9/28/18,0803129336,"SHUMWAY VAN, LLC",310 SOUTH SAINT MARY'S STREET SUITE 2100,SAN ANTONIO,TX,78205
32068509135,"T&T SITE SERVICES, LLC",310 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3113,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803129253,SHUMWAY VAN,310 S. SAINT MARY'S ST.,SAN ANTONIO,TX,78205
32068524787,"GIRAFFE ADVISORS, LLC",610 E MARKET ST UNIT 3304,SAN ANTONIO,TX,78205-2750,ACTIVE,TX,9/28/18,0803130591,CLAYTON E. KILLINGER,610 E. MARKET STE. #3304,SAN ANTONIO,TX,78205
32068526212,JOSE PROPERTIES LLC,112 E PECAN ST STE 2750,SAN ANTONIO,TX,78205-1557,ACTIVE,TX,10/1/18,0803130429,MATTHEW FISHER WYMER,112 EAST PECAN ST. SUITE 2750,SAN ANTONIO,TX,78205
32068526717,"ADELANTE MINERALS, LLC",610 E MARKET ST UNIT 2515,SAN ANTONIO,TX,78205-2642,ACTIVE,TX,9/28/18,0803130371,GAYLE PEELER WALTERS,"610 E. MARKET STREET, UNIT 2515",SAN ANTONIO,TX,78205
32068534877,"AMG-DAVILA JV, LLC",118 BROADWAY ST STE 502,SAN ANTONIO,TX,78205-2074,FRANCHISE TAX ENDED,TX,6/9/20,0803132315,ANDREW L GARZA III,"118 BROADWAY STREET, #502",SAN ANTONIO,TX,78205
32068553695,"MARY 2018, LLC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,10/2/18,0803132538,GRAHAM WESTON,"112 EAST PECAN ST, STE. 175",SAN ANTONIO,TX,78205
32068564502,"INSTITUTE FOR LEADERSHIP AND STRATEGIC FORESIGHT,",110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803134113,JOSE A LUGOSANTIAGO,"110 E. HOUSTON ST., 7TH FLOOR",SAN ANTONIO,TX,78205
32068583734,"WONG WAY, LLC",910 S ALAMO ST,SAN ANTONIO,TX,78205-3419,ACTIVE,TX,10/4/18,0803134602,ELIZABETH A WONG,910 S. ALAMO STREET,SAN ANTONIO,TX,78205
32068631863,"HPI SOUTHLAKE STORAGE, L.L.C.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,10/11/18,0803140012,JACK J. SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32068641821,STONE OAK CHIROPRACTIC AND WELLNESS GROUP LLC,310 S SAINT MARYS ST STE 2100,SAN ANTONIO,TX,78205-3141,ACTIVE,TX,10/10/18,0803138303,"SHUMWAY VAN, LLC",310 SOUTH SAINT MARY'S STREET SUITE 2100,SAN ANTONIO,TX,78205
32068650053,"LA CANTERA CHIROPRACTIC AND WELLNESS GROUP, LLC",310 S SAINT MARYS ST STE 2100,SAN ANTONIO,TX,78205-3141,ACTIVE,TX,10/15/18,0803141535,"SHUMWAY VAN, LLC",310 SOUTH SAINT MARY'S STREET SUITE 2100,SAN ANTONIO,TX,78205
32068666711,"NEXT LEVEL CORE, LLC",118 BROADWAY ST STE 502,SAN ANTONIO,TX,78205-2074,ACTIVE,TX,10/18/18,0803142215,ANDREW GARZA,118 BROADWAY #502,SAN ANTONIO,TX,78205
32068675324,TERRAFINA RESOURCES LLC,212 LOSOYA ST STE 7,SAN ANTONIO,TX,78205-2760,ACTIVE,TX,10/12/18,0803144242,MARSHA B HENDLER,"212 LOSOYA, SUITE 7",SAN ANTONIO,TX,78205
32068677973,INITIATIVE FOR PEACE-EAST AFRICA,700 N SAINT MARYS ST STE 1700,SAN ANTONIO,TX,78205-3523,ACTIVE,TX,10/17/18,0803143659,LINDOW A MARK,"700 N ST MARY'S ST, STE 1700",SAN ANTONIO,TX,78205
32068680183,MISSION CREEK ACADEMY,112 E PECAN ST STE 300,SAN ANTONIO,TX,78205-1539,ACTIVE,TX,10/16/18,0803143396,STACY DOLLAR,"112 EAST PECAN, SUITE 300",SAN ANTONIO,TX,78205
32068685638,NEXGEN,145 NAVARRO ST,SAN ANTONIO,TX,78205-2934,ACTIVE,TX,,,,,,,
32068700288,"INNOV8 GAMING, LLC",110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803143949,STEFANIE A. YOUNG,"110 EAST HOUSTON STREET, SEVENTH FLOOR",SAN ANTONIO,TX,78205
32068713448,"MISSON PERMIAN MINERALS 2, LP",112 E PECAN ST STE 1425,SAN ANTONIO,TX,78205-8935,ACTIVE,TX,10/18/18,0803145780,DANA MCGINNIS,112 EAST PECAN STREET SUITE 1425,SAN ANTONIO,TX,78205
32068713489,"SOUTERRAIN 2, LP",112 E PECAN ST STE 1425,SAN ANTONIO,TX,78205-8935,ACTIVE,TX,10/18/18,0803145776,DANA MCGINNIS,112 EAST PECAN STREET SUITE 1425,SAN ANTONIO,TX,78205
32068721102,OPERATION GENTLEMEN,310 S SAINT MARYS ST STE 2100,SAN ANTONIO,TX,78205-3141,ACTIVE,TX,10/22/18,0803147503,SHUMWAY VAN,310 SOUTH SAINT MARY,SAN ANTONIO,TX,78205
32068748709,"INNO-PLAST MARKETING, INC.",130 E TRAVIS ST STE 350,SAN ANTONIO,TX,78205-1784,ACTIVE,TX,10/23/18,0803149437,MICHAEL CICCOLONE,"130 E. TRAVIS ST., SUITE 350",SAN ANTONIO,TX,78205
32068748725,"ROCK CLIFF RANCH, LLC",130 E TRAVIS ST STE 350,SAN ANTONIO,TX,78205-1784,ACTIVE,TX,10/23/18,0803149435,MICHAEL CICCOLONE,"130 E. TRAVIS ST., SUITE 350",SAN ANTONIO,TX,78205
32068750259,SO SO SWAGGY LLC,110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803149260,CHRISTOPHER L. LEAL,"110 EAST HOUSTON STREET, SEVENTH FLOOR",SAN ANTONIO,TX,78205
32068754079,VILLITA OPPORTUNITY FUND LLC,100 VILLITA ST,SAN ANTONIO,TX,78205-2798,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803148674,VITO A ROTUNNO,100 VILLITA STREET,SAN ANTONIO,TX,78205
32068765232,"BIG SUN SA 1, LLC",110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,ACTIVE,TX,10/24/18,0803150238,ROBERT MIGGINS,"110 E. HOUSTON STREET, 7TH FLOOR",SAN ANTONIO,TX,78205
32068795148,TREAT HOLDINGS LLC,700 N SAINT MARYS ST STE 1700,SAN ANTONIO,TX,78205-3523,ACTIVE,TX,10/29/18,0803153141,DAVID TREAT,700 N SAINT MARYS ST STE 1700,SAN ANTONIO,TX,78205
32068797359,DRIP IV LOUNGE LLC,1020 NAVARRO ST,SAN ANTONIO,TX,78205-1322,ACTIVE,TX,10/29/18,0803152813,TAMBI HEINES,5321 CASA BELLA,SAN ANTONIO,TX,78249
32068890600,"CROSSING IMAGING CENTER, LLC",700 N SAINT MARYS ST STE 800,SAN ANTONIO,TX,78205-3529,ACTIVE,TX,11/7/18,0803160624,JOSEPH G PENA,"700 N. ST. MARY'S ST., STE. 800",SAN ANTONIO,TX,78205
32068915522,PRE-K MATTERS,110 BROADWAY ST STE 625,SAN ANTONIO,TX,78205-2460,ACTIVE,TX,11/9/18,0803163134,TRISH DEBERRY,"110 BROADWAY, SUITE 625",SAN ANTONIO,TX,78205
32068965600,"KADENCE DIGITAL, LLC",118 BROADWAY ST STE 627,SAN ANTONIO,TX,78205-1983,ACTIVE,TX,11/15/18,0803166999,ROBERT L MARTINEZ JR,118 BROADWAY STE 627,SAN ANTONIO,TX,78205
32068978835,VAQUERO MEXICO DIRECT LENDING LLC,300 CONVENT ST STE 2370,SAN ANTONIO,TX,78205-3713,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0803169766,WILBUR L. MATTHEWS II,"300 CONVENT STREET, SUITE 2370",SAN ANTONIO,TX,78205
32068993016,THE HOFFMAN HOLISTICS FOUNDATION,110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,ACTIVE,TX,11/20/18,0803170086,VIRGINIA HOFFMAN,110 E. HOUSTON ST. 7TH FLOOR,SAN ANTONIO,TX,78205
32069031683,JRITZ BME LLC,110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,FORFEITED,TX,11/28/18,0803173475,JOSEPH P. RITZ,"110 E. HOUSTON ST., 7TH FLOOR #95",SAN ANTONIO,TX,78205
32069034026,"RIVER CITY IMAGING PARTNERS, LLC",700 N SAINT MARYS ST STE 1400-50,SAN ANTONIO,TX,78205-3507,ACTIVE,TX,11/27/18,0803173170,PING-SUN K CHEN,700 N ST MARY'S SUITE 1400-50,SAN ANTONIO,TX,78205
32069034489,"SA KUKA 2, LLC",300 CONVENT ST STE 2700,SAN ANTONIO,TX,78205-3739,ACTIVE,TX,11/27/18,0803173106,JANE H MACON,"300 CONVENT STREET, SUITE 2700",SAN ANTONIO,TX,78205
32069044470,"RIVER CITY IMAGING CENTERS, LLC",700 N SAINT MARYS ST STE 1400-50,SAN ANTONIO,TX,78205-3507,ACTIVE,TX,11/29/18,0803174690,PING-SUN K CHEN,700 N ST. MARY'S STE 1400-50,SAN ANTONIO,TX,78205
32069060773,"ODES RE, LLC",333 CONVENT ST,SAN ANTONIO,TX,78205-1348,FRANCHISE TAX ENDED,TX,12/30/20,0803175444,JOSEPH B. NEWTON,333 CONVENT STREET,SAN ANTONIO,TX,78205
32069068859,"HPI LAKEWAY STORAGE, L.L.C.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,11/30/18,0803177172,JACK J SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32069099144,"THE SHOP WORKSPACES, LLC",454 SOLEDAD ST STE 300,SAN ANTONIO,TX,78205-1555,ACTIVE,TX,12/5/18,0803180893,HENRY G CISNEROS,"454 SOLEDAD ST, STE 300",SAN ANTONIO,TX,78205
32069106360,"D&T COMMERCIAL REALTY, LLC",454 SOLEDAD ST STE 201B,SAN ANTONIO,TX,78205-1555,FRANCHISE TAX INVOLUNTARILY ENDED,TX,1/15/21,0803179947,JEFF DILLINGHAM,24075 ALPINE LDG,SAN ANTONIO,TX,78258
32069116831,"ALE REMODELING, LLC",118 BROADWAY ST STE 621,SAN ANTONIO,TX,78205-1981,FRANCHISE TAX INVOLUNTARILY ENDED,TX,1/15/21,0803181886,LUIS LEAL,118 BROADWAY ST STE 621,SAN ANTONIO,TX,78205
32069141441,"SOUTHWEST CLINICAL LABORATORY CONSULTING, L.L.C.",106 S SAINT MARYS ST STE 230,SAN ANTONIO,TX,78205-3601,ACTIVE,TX,12/10/18,0803184609,"LAW OFFICES OF RASHIN MAZAHERI, P.C.",106 S. SAINT MARY'S STREET SUITE 230,SAN ANTONIO,TX,78205
32069142076,"INTEGRATED GENOMIX CONSULTANT, L.L.C.",106 S SAINT MARYS ST STE 230,SAN ANTONIO,TX,78205-3601,ACTIVE,TX,12/10/18,0803184444,"LAW OFFICES OF RASHIN MAZAHERI, P.C.",106 S. SAINT MARY'S STREET SUITE 230,SAN ANTONIO,TX,78205
32069144759,"AALLY'S, LLC",633 S SAINT MARYS ST UNIT 2209,SAN ANTONIO,TX,78205-2400,ACTIVE,TX,8/7/20,0803184124,"SHUMWAY VAN, LLC",310 SOUTH ST. MARY'S STREET SUITE 2100,SAN ANTONIO,TX,78228
32069189689,"CJS FUND, LLC",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,12/13/18,0803187362,JAMES LIFSHUTZ,215 W. TRAVIS STREET,SAN ANTONIO,TX,78205
32069190216,LIFSHUTZ BROADWAY JONES PARTNER LLC,215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,12/13/18,0803187298,JAMES G LIFSHUTZ,215 W. TRAVIS,SAN ANTONIO,TX,78205
32069203431,"GREEN VALLEY, LLC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,12/14/18,0803188525,JAMES IRWINE,"112 E PECAN ST, STE. 175",SAN ANTONIO,TX,78205
32069204553,"CLINICAL RESEARCH INSIGHT, LLC",1305 E HOUSTON ST,SAN ANTONIO,TX,78205-2034,ACTIVE,TX,12/16/18,0803188386,DANIEL HARGROVE,1305 EAST HOUSTON ST,SAN ANTONIO,TX,78205
32069206491,"NEELY ENTERPRISES, LLC",209 ALAMO PLZ,SAN ANTONIO,TX,78205-2686,ACTIVE,TX,12/14/18,0803188104,KENDALL NEELY,209 ALAMO PLAZA,SAN ANTONIO,TX,78205
32069211905,FLOATME CORP.,110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,ACTIVE,DE,12/18/18,0803190089,REGISTERED AGENTS INC.,"5900 BALCONES DRIVE, SUITE 100",AUSTIN,TX,78731
32069292210,"CJS BUSINESS PROPERTY, LLC",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,12/28/18,0803197613,JAMES G. LIFSHUTZ,215 WEST TRAVIS STREET,SAN ANTONIO,TX,78205
32069322280,FAMILY LAW BAR ASSOCIATION - SAN ANTONIO,310 S SAINT MARYS ST STE 1010,SAN ANTONIO,TX,78205-0003,ACTIVE,TX,1/2/19,0803200280,BRANDON WONG,"310 S. ST. MARY'S STREET, SUITE 1010",SAN ANTONIO,TX,78205
32069323833,"GOLDLUXXE, LLC",310 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3113,ACTIVE,TX,1/4/19,0803200106,"SHUMWAY VAN, LLC",310 SOUTH ST. MARY'S STREET,SAN ANTONIO,TX,78205
32069349960,"SHADOW FACTORY SL, INC.",700 N SAINT MARYS ST STE 1400,SAN ANTONIO,TX,78205-3535,FRANCHISE TAX ENDED,TX,1/6/21,0803198976,"LAWYER'S AID SERVICE, INC.",505 WEST 15TH STREET,AUSTIN,TX,78701
32069354341,SYLVIA CAVAZOS LAW FIRM PLLC,110 BROADWAY ST STE 210,SAN ANTONIO,TX,78205-1978,ACTIVE,TX,1/7/19,0803202542,SYLVIA CAVAZOS,115 E TRAVIS ST SUITE 1711,SAN ANTONIO,TX,78205
32069366121,"ARCHERY PARTNERS, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,1/7/19,0803203694,GRAHAM WESTON,"112 E. PECAN STREET, SUITE 175",SAN ANTONIO,TX,78205
32069385931,"DRAGONWORKS STUDIOS SL, INC.",700 N SAINT MARYS ST STE 1400,SAN ANTONIO,TX,78205-3535,FRANCHISE TAX ENDED,TX,1/6/21,0803198977,"LAWYER'S AID SERVICE, INC.",505 WEST 15TH STREET,AUSTIN,TX,78701
32069392945,C. PERRY ELECTRICAL SERVICES LLC,222 MAIN PLZ,SAN ANTONIO,TX,78205-2717,ACTIVE,TX,1/10/19,0803206707,ADOLPH HERNDEN,222 MAIN PLAZA,SAN ANTONIO,TX,78205
32069397357,"AMERICAN TRIPLE I PARTNERS, LLC",454 SOLEDAD ST STE 300,SAN ANTONIO,TX,78205-1555,ACTIVE,DE,1/9/19,0803206169,DAVID J. CIBRIAN,"454 SOLEDAD, SUITE 300",SAN ANTONIO,TX,78205
